scene_id,case_id,branch,previous_period_id,period_id,truth_target_id,previous_truth_target_id,previous_detection_id,detection_id,previous_track_id,current_track_id,association_schema_version,candidate_ids,candidate_track_ids,candidate_rank,candidate_count,innovation_m,residual_m,association_distance_m,gate_threshold_m,mahalanobis_d2,mahalanobis_gate_d2,assignment_mode,assignment_outcome,reject_reason,lifecycle_event,unavailable_fields,association_source_file,association_source_row,missing_production_fields,previous_confirmation_state,confirmation_state,lost,reacquired,merge_evidence,split_evidence,classification,reason,source_file,source_row,previous_source_row,current_source_row,detection_source_file,previous_detection_source_file,truth_source_file,evidence_json,condition,working_point,seed,delay_error_ns
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A0_Ideal_ON,2,3,stage1_target_1,stage1_target_1,2,6,6,1,,,,,,,7.496137992157,7.496137992157,300.000000000000,0.006560335809,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_132743_095904_pid2339370/track_association_accepts.csv,194,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_132743_095904_pid2339370/track_output_payloads.csv,194,88,194,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A0_Ideal_ON,3,4,stage1_target_1,stage1_target_1,6,3,1,191,,,,,,,24.716572927476,24.716572927476,300.000000000000,0.049415339580,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_132743_095904_pid2339370/track_association_accepts.csv,370,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_132743_095904_pid2339370/track_output_payloads.csv,363,194,363,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A0_Ideal_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A1_Current_unknown_error_ON,1,2,stage1_target_1,stage1_target_1,5,7,57,4,,,,,,,44.821887837313,44.821887837313,300.000000000000,0.162504586404,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_132809_273976_pid2339589/track_association_accepts.csv,88,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_132809_273976_pid2339589/track_output_payloads.csv,88,45,88,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A1_Current_unknown_error_ON,2,3,stage1_target_1,stage1_target_1,7,60,4,271,,,,,,,183.381309686836,183.381309686836,450.000000000000,0.844199844700,13.815000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_132809_273976_pid2339589/track_association_accepts.csv,252,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_132809_273976_pid2339589/track_output_payloads.csv,252,88,252,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A1_Current_unknown_error_ON,3,4,stage1_target_1,stage1_target_1,60,7,271,277,,,,,,,178.767143278901,178.767143278901,450.000000000000,0.210438862552,13.815000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_132809_273976_pid2339589/track_association_accepts.csv,311,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,1,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_132809_273976_pid2339589/track_output_payloads.csv,302,252,302,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A2_Known_error_correction_upper_bound_ON,1,2,stage1_target_1,stage1_target_1,10,5,9,11,,,,,,,67.563619763356,67.563619763356,300.000000000000,0.369242048720,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_132846_358308_pid2339939/track_association_accepts.csv,95,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_132846_358308_pid2339939/track_output_payloads.csv,95,6,95,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A2_Known_error_correction_upper_bound,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A2_Known_error_correction_upper_bound_ON,2,3,stage1_target_1,stage1_target_1,5,7,11,5,,,,,,,6.478935613426,6.478935613426,300.000000000000,0.004900701531,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_132846_358308_pid2339939/track_association_accepts.csv,216,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_132846_358308_pid2339939/track_output_payloads.csv,216,95,216,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A2_Known_error_correction_upper_bound,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A2_Known_error_correction_upper_bound_ON,3,4,stage1_target_1,stage1_target_1,7,5,5,220,,,,,,,56.491907634432,56.491907634432,300.000000000000,0.258141457476,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_132846_358308_pid2339939/track_association_accepts.csv,361,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_132846_358308_pid2339939/track_output_payloads.csv,351,216,351,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A2_Known_error_correction_upper_bound,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A3_Blind_target_free_estimated_correction_ON,2,3,stage1_target_1,stage1_target_1,10,10,9,13,,,,,,,77.803036475195,77.803036475195,300.000000000000,0.791370024537,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_132908_333437_pid2340099/track_association_accepts.csv,259,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_132908_333437_pid2340099/track_output_payloads.csv,259,111,259,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A3_Blind_target_free_estimated_correction,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_p8ns,production,A3_Blind_target_free_estimated_correction_ON,3,4,stage1_target_1,stage1_target_1,10,3,13,9,,,,,,,7.874689920368,7.874689920368,300.000000000000,0.004675804667,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_132908_333437_pid2340099/track_association_accepts.csv,414,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,1,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_132908_333437_pid2340099/track_output_payloads.csv,414,259,414,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_p8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A3_Blind_target_free_estimated_correction,base,101,8.0
base__seed_101__v_p6d7__snr_p30__delay_m8ns,production,A0_Ideal_ON,1,2,stage1_target_1,stage1_target_1,10,2,10,6,,,,,,,7.035024626366,7.035024626366,300.000000000000,0.004003285631,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_133053_295176_pid2341085/track_association_accepts.csv,88,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_133053_295176_pid2341085/track_output_payloads.csv,88,9,88,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,101,-8.0
base__seed_101__v_p6d7__snr_p30__delay_m8ns,production,A0_Ideal_ON,2,3,stage1_target_1,stage1_target_1,2,6,6,1,,,,,,,7.496137992157,7.496137992157,300.000000000000,0.006560335809,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_133053_295176_pid2341085/track_association_accepts.csv,194,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_133053_295176_pid2341085/track_output_payloads.csv,194,88,194,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,101,-8.0
base__seed_101__v_p6d7__snr_p30__delay_m8ns,production,A0_Ideal_ON,3,4,stage1_target_1,stage1_target_1,6,3,1,191,,,,,,,24.716572927476,24.716572927476,300.000000000000,0.049415339580,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_133053_295176_pid2341085/track_association_accepts.csv,370,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_133053_295176_pid2341085/track_output_payloads.csv,363,194,363,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A0_Ideal_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,101,-8.0
base__seed_101__v_p6d7__snr_p30__delay_m8ns,production,A1_Current_unknown_error_ON,1,2,stage1_target_1,stage1_target_1,4,5,4,3,,,,,,,44.830388685071,44.830388685071,300.000000000000,0.162566232971,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_133116_403358_pid2341417/track_association_accepts.csv,86,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_133116_403358_pid2341417/track_output_payloads.csv,86,4,86,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_101__v_p6d7__snr_p30__delay_m8ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,101,-8.0
